0.00805	205.616	1.9359
0.00812	192.501	1.8823
0.00818	185.4656	1.8431
0.00825	180.726	1.8194
0.00832	167.5718	1.7394
0.00839	174.1196	1.7887
0.00846	164.0764	1.7143
0.00852	156.257	1.6743
0.00859	146.138	1.6141
0.00866	147.3276	1.6322
0.00873	133.7686	1.5479
0.0088	133.8736	1.5365
0.00886	131.6168	1.5247
0.00893	123.156	1.4635
0.009	114.5042	1.4199
0.00907	115.2146	1.4243
0.00914	109.0378	1.3729
0.0092	110.803	1.3935
0.00927	105.784	1.3351
0.00934	105.8148	1.3555
0.00941	98.0414	1.2959
0.00947	90.6674	1.2434
0.00954	88.6958	1.2065
0.00961	86.0686	1.1644
0.00968	80.9108	1.1227
0.00975	82.2958	1.1171
0.00981	78.191	1.0867
0.00988	73.8586	1.0499
0.00995	69.8318	1.011
0.01002	70.4128	1.0087
0.01009	66.0238	0.97245
0.01015	66.1258	0.96652
0.01022	65.1376	0.95217
0.01029	62.3716	0.93289
0.01036	60.5766	0.91268
0.01043	57.9368	0.88563
0.01049	55.413	0.8651
0.01056	54.5598	0.84986
0.01063	54.6232	0.85235
0.0107	50.306	0.81135
0.01077	50.635	0.81308
0.01083	48.2672	0.78619
0.0109	47.0932	0.77701
0.01097	43.9366	0.74591
0.01104	46.4092	0.76027
0.0111	42.4722	0.73134
0.01117	41.6766	0.71969
0.01124	41.3074	0.70802
0.01131	39.0462	0.69097
0.01138	39.2658	0.68592
0.01144	36.7402	0.66316
0.01151	35.1706	0.64953
0.01158	32.1714	0.61669
0.01165	35.922	0.64859
0.01172	30.6858	0.59672
0.01178	30.1724	0.59231
0.01185	33.9806	0.62191
0.01192	32.379	0.60678
0.01199	31.3038	0.59933
0.01206	27.0136	0.5496
0.01212	26.988	0.55097
0.01219	27.8446	0.55257
0.01226	24.1444	0.51606
0.01233	25.2766	0.52724
0.0124	27.4078	0.54558
0.01246	23.6062	0.50732
0.01253	24.4492	0.5095
0.0126	24.4478	0.5126
0.01267	21.4402	0.47404
0.01273	22.3418	0.48592
0.0128	21.365	0.4743
0.01287	21.1036	0.46922
0.01294	19.96206	0.4551
0.01301	19.38362	0.44483
0.01307	19.03376	0.44099
0.01314	17.78534	0.42515
0.01321	19.55852	0.44542
0.01328	18.48524	0.43284
0.01335	18.53156	0.42825
0.01341	17.74862	0.41948
0.01348	15.92808	0.39688
0.01355	15.14042	0.38461
0.01362	16.1442	0.39834
0.01368	16.65076	0.40143
0.01375	15.07188	0.3821
0.01382	14.86312	0.37799
0.01389	14.74704	0.37291
0.01396	14.37028	0.37183
0.01402	14.61602	0.37139
0.01409	14.9355	0.37434
0.01416	12.04126	0.33559
0.01423	13.41984	0.35153
0.0143	13.09428	0.34937
0.01436	13.31008	0.34853
0.01443	11.71738	0.32783
0.0145	11.9897	0.33201
0.01457	12.02114	0.32887
0.01464	10.87686	0.31421
0.0147	10.53204	0.30543
0.01477	10.76214	0.30948
0.01484	10.08202	0.29965
0.01491	10.3875	0.30345
0.01498	10.60476	0.30459
0.01504	9.3036	0.28498
0.01511	9.681	0.29036
0.01518	10.06872	0.29475
0.01525	9.63222	0.28841
0.01532	9.1917	0.28004
0.01538	9.32498	0.28238
0.01545	8.83538	0.27395
0.01552	8.358	0.26646
0.01559	8.56896	0.26661
0.01565	8.98884	0.27436
0.01572	6.86584	0.24
0.01579	8.17236	0.26094
0.01586	7.47076	0.24734
0.01593	8.1572	0.25872
0.01615	7.53419	0.05423
0.01703	5.71131	0.04791
0.0179	4.45182	0.03961
0.01877	3.42755	0.03435
0.01965	2.96957	0.03183
0.02052	2.27144	0.02656
0.02139	1.97902	0.02516
0.02227	1.56357	0.02134
0.02314	1.30635	0.01927
0.02401	1.12801	0.01764
0.02489	0.95777	0.01568
0.02576	0.82052	0.01473
0.02663	0.73754	0.01324
0.02751	0.6121	0.01214
0.02838	0.58169	0.01154
0.02925	0.50459	0.01068
0.03013	0.45071	0.01029
0.031	0.38345	0.00921
0.03187	0.33212	0.0085
0.03275	0.28884	0.00775
0.03362	0.30641	0.00801
0.03449	0.27132	0.00741
0.03537	0.23991	0.00682
0.03624	0.21047	0.00637
0.03711	0.20901	0.0062
0.03798	0.17254	0.00566
0.03886	0.1693	0.00546
0.03973	0.15248	0.00512
0.0406	0.15544	0.0052
0.04148	0.13517	0.00472
0.04235	0.12064	0.00451
0.04322	0.12141	0.00437
0.0441	0.12027	0.00438
0.04497	0.1027	0.00402
0.04584	0.10231	0.0039
0.04672	0.09463	0.00379
0.04759	0.09085	0.00355
0.04846	0.08468	0.00355
0.04934	0.06663	0.00307
0.05021	0.08351	0.00338
0.05108	0.06732	0.00307
0.05196	0.06871	0.003
0.05283	0.06523	0.00295
0.0537	0.05702	0.0027
0.05458	0.06095	0.00279
0.05545	0.05713	0.0027
0.05632	0.06152	0.00273
0.0572	0.05395	0.0026
0.05807	0.04875	0.00239
0.05894	0.04647	0.00236
0.05982	0.04525	0.0023
0.06069	0.05568	0.00251
0.06156	0.04771	0.00234
0.06243	0.0502	0.00234
0.06331	0.03846	0.00208
0.06418	0.04314	0.00216
0.06505	0.03468	0.00193
0.06593	0.03905	0.00204
0.0668	0.03094	0.00179
0.06767	0.03861	0.00202
0.06855	0.03759	0.00192
0.06942	0.04449	0.00211
0.07029	0.03669	0.00193
0.07117	0.03561	0.00185
0.07204	0.03454	0.00185
0.07291	0.03333	0.00176
0.07379	0.0354	0.00184
0.07466	0.02994	0.00167
0.07553	0.03092	0.00169
0.07641	0.03594	0.00182
0.07728	0.0312	0.00167
0.07815	0.02644	0.00155
0.07903	0.02941	0.0016
0.0799	0.02913	0.00159
0.08077	0.03921	0.00185
0.08164	0.03723	0.00177
0.08252	0.032	0.00166
0.08339	0.03011	0.00157
0.08427	0.03054	0.0016
0.08514	0.02971	0.00156
0.08601	0.02673	0.00147
0.08689	0.02492	0.00142
0.08776	0.02973	0.00152
0.08863	0.02664	0.00146
0.0895	0.03063	0.00152
0.09038	0.02875	0.0015
0.09125	0.0321	0.00157
0.09212	0.02789	0.00144
0.093	0.02546	0.0014
0.09387	0.02992	0.00147
0.09474	0.02138	0.00126
0.09562	0.03209	0.00156
0.09649	0.03002	0.00151
0.09736	0.02932	0.00152
0.09824	0.02533	0.00139
0.09911	0.02885	0.00151
0.09998	0.02895	0.00149
0.10086	0.03039	0.00153
0.10173	0.02934	0.00151
0.1026	0.02901	0.00148
0.10348	0.0257	0.00144
0.10435	0.02704	0.00142
0.10522	0.02587	0.00142
0.10609	0.02619	0.00142
0.10697	0.02825	0.00147
0.10784	0.02792	0.00148
0.10872	0.02124	0.00126
0.10959	0.02644	0.00143
0.11046	0.02478	0.00136
0.11134	0.02711	0.00143
0.11221	0.0229	0.00132
0.11308	0.02607	0.00139
0.11395	0.02258	0.00131
0.11483	0.0249	0.00136
0.1157	0.02966	0.00149
0.11657	0.02611	0.0014
0.11745	0.02172	0.00125
0.11832	0.03147	0.00154
0.11919	0.02037	0.00122
0.12007	0.0284	0.00145
0.12094	0.02414	0.00132
0.12181	0.027	0.0014
0.12269	0.02559	0.00137
0.12356	0.02528	0.00135
0.12443	0.02565	0.00136
0.12531	0.02597	0.00136
0.12618	0.02364	0.00131
0.12705	0.02247	0.00127
0.12793	0.02389	0.00129
0.1288	0.0234	0.00126
0.12967	0.02058	0.00115
0.13054	0.03096	0.00142
0.13142	0.02738	0.00131
0.13229	0.02553	0.00126
0.13317	0.02572	0.00127
0.13404	0.02299	0.00118
0.13491	0.02746	0.0013
0.13578	0.02445	0.0012
0.13666	0.02536	0.00123
0.13753	0.02316	0.00117
0.1384	0.02403	0.00117
0.13928	0.02194	0.00113
0.14015	0.02612	0.00121
0.14102	0.02765	0.00125
0.1419	0.02698	0.00123
0.14277	0.02528	0.00117
0.14364	0.0253	0.00119
0.14452	0.02927	0.00125
0.14539	0.02702	0.00121
0.14626	0.02171	0.00107
0.14714	0.02448	0.00114
0.14801	0.02237	0.00109
0.14888	0.02663	0.00117
0.14976	0.02472	0.00113
0.15063	0.0234	0.00109
0.1515	0.02211	0.00107
0.15238	0.02124	0.00104
0.15325	0.02542	0.00112
0.15412	0.02603	0.00114
0.15499	0.02596	0.00113
0.15587	0.02542	0.00112
0.15674	0.02327	0.00106
0.15762	0.02454	0.00109
0.15849	0.02742	0.00116
0.15936	0.0233	0.00105
0.16023	0.02249	0.00104
0.16111	0.02456	0.00107
0.16198	0.02583	0.00111
0.16285	0.02664	0.00112
0.16373	0.0251	0.00108
0.1646	0.02544	0.00108
0.16547	0.02522	0.00107
0.16635	0.02465	0.00106
0.16722	0.02296	0.00102
0.16809	0.02516	0.00106
0.16897	0.02506	0.00106
0.16984	0.02351	0.00102
0.17071	0.02679	0.00109
0.17159	0.0249	0.00104
0.17246	0.02447	0.00103
0.17333	0.02522	0.00105
0.17421	0.02276	9.8981E-4
0.17508	0.02353	0.00101
0.17595	0.02302	9.874E-4
0.17683	0.02417	0.00102
0.1777	0.0219	9.5619E-4
0.17857	0.02383	9.9857E-4
0.17944	0.02532	0.00103
0.18032	0.02339	9.8739E-4
0.18119	0.02651	0.00106
0.18207	0.02438	9.9311E-4
0.18294	0.02367	9.8212E-4
0.18381	0.02711	0.00105
0.18468	0.02404	9.8486E-4
0.18556	0.02123	9.2888E-4
0.18643	0.02534	9.9559E-4
0.1873	0.02132	9.2952E-4
0.18818	0.0256	9.9938E-4
0.18905	0.0245	9.8405E-4
0.18992	0.02414	9.7453E-4
0.1908	0.02506	9.8102E-4
0.19167	0.02537	0.001
0.19254	0.02175	9.0564E-4
0.19342	0.02455	9.7395E-4
0.19429	0.02223	9.2263E-4
0.19516	0.02458	9.5957E-4
0.19604	0.02429	9.6522E-4
0.19691	0.02123	8.876E-4
0.19778	0.02352	9.414E-4
0.19866	0.02571	9.7542E-4
0.19953	0.02363	9.3568E-4
0.2004	0.02263	9.1818E-4
0.20128	0.02008	8.5571E-4
0.20215	0.02537	9.679E-4
0.20302	0.02214	8.9136E-4
0.20389	0.02307	9.1167E-4
0.20477	0.02347	9.1481E-4
0.20564	0.02524	9.5507E-4
0.20652	0.02338	9.1752E-4
0.20739	0.02629	9.6358E-4
0.20826	0.02549	9.5361E-4
0.20913	0.02365	9.07E-4
0.21001	0.02481	9.3351E-4
0.21088	0.02497	9.3085E-4
0.21175	0.02251	8.8305E-4
0.21263	0.0258	9.4992E-4
0.2135	0.02634	9.466E-4
0.21437	0.02308	8.9302E-4
0.21525	0.02431	9.0396E-4
0.21612	0.02432	9.1169E-4
0.21699	0.02654	9.4896E-4
0.21787	0.024	8.9414E-4
0.21874	0.02382	8.9943E-4
0.21961	0.02397	8.8818E-4
0.22049	0.02315	8.8319E-4
0.22136	0.02745	9.4851E-4
0.22223	0.02766	9.508E-4
0.22311	0.02545	9.182E-4
0.22398	0.02518	9.0124E-4
0.22485	0.02397	8.8692E-4
0.22573	0.0239	8.7563E-4
0.2266	0.02174	8.4129E-4
0.22747	0.02211	8.4633E-4
0.22834	0.02742	9.3139E-4
0.22922	0.02362	8.6899E-4
0.23009	0.02495	8.8106E-4
0.23097	0.02204	8.4292E-4
0.23184	0.02589	8.9942E-4
0.23271	0.0226	8.4047E-4
0.23358	0.02451	8.7758E-4
0.23446	0.02537	8.839E-4
0.23533	0.0227	8.4555E-4
0.2362	0.02556	8.7825E-4
0.23708	0.02572	8.9389E-4
0.23795	0.02547	8.8415E-4
0.23882	0.02412	8.5539E-4
0.2397	0.02693	9.0786E-4
0.24057	0.02282	8.2202E-4
0.24144	0.02539	8.844E-4
0.24232	0.02322	8.3118E-4
0.24319	0.02563	8.7384E-4
0.24406	0.02373	8.4297E-4
0.24494	0.02568	8.6953E-4
0.24581	0.02348	8.3994E-4
0.24668	0.02525	8.5563E-4
0.24756	0.02547	8.6381E-4
0.24843	0.02797	9.0647E-4
0.2493	0.02582	8.6619E-4
0.25017	0.02218	8.026E-4
0.25105	0.02075	7.7145E-4
0.25192	0.02661	8.821E-4
0.25279	0.02406	8.2805E-4
0.25367	0.02146	7.8218E-4
0.25454	0.02215	7.9437E-4
0.25542	0.02235	7.923E-4
0.25629	0.0252	8.5195E-4
0.25716	0.02479	8.303E-4
0.25803	0.02601	8.5682E-4
0.25891	0.0233	8.0583E-4
0.25978	0.02392	8.1733E-4
0.26065	0.02467	8.2977E-4
0.26153	0.02553	8.3507E-4
0.2624	0.02366	8.1336E-4
0.26327	0.0261	8.429E-4
0.26415	0.02378	8.0849E-4
0.26502	0.02537	8.3134E-4
0.26589	0.0217	7.6689E-4
0.26677	0.02446	8.1838E-4
0.26764	0.0226	7.7809E-4
0.26851	0.02254	7.8108E-4
0.26939	0.0238	7.9513E-4
0.27026	0.02838	8.7246E-4
0.27113	0.0225	7.7557E-4
0.27201	0.02305	7.8015E-4
0.27288	0.02212	7.664E-4
0.27375	0.02379	7.9082E-4
0.27463	0.02421	7.9953E-4
0.2755	0.02361	7.8342E-4
0.27637	0.02286	7.7497E-4
0.27725	0.02419	7.9457E-4
0.27812	0.02453	7.9426E-4
0.27899	0.02338	7.8002E-4
0.27986	0.0248	7.9305E-4
0.28074	0.02671	8.3416E-4
0.28161	0.02273	7.6469E-4
0.28248	0.02158	7.3939E-4
0.28336	0.0225	7.5774E-4
0.28423	0.02272	7.5594E-4
0.2851	0.02382	7.7814E-4
0.28598	0.02456	7.8196E-4
0.28685	0.02597	8.0967E-4
0.28772	0.02216	7.482E-4
0.2886	0.02152	7.3097E-4
0.28947	0.02437	7.7863E-4
0.29034	0.02787	8.2743E-4
0.29122	0.02425	7.78E-4
0.29209	0.02476	7.7825E-4
0.29296	0.02516	7.87E-4
0.29384	0.02369	7.6231E-4
0.29471	0.02641	8.0088E-4
0.29558	0.02751	8.2261E-4
0.29646	0.02248	7.3313E-4
0.29733	0.0251	7.808E-4
0.2982	0.02309	7.4639E-4
0.29907	0.0213	7.1392E-4
0.29995	0.02251	7.3755E-4
0.30082	0.02351	7.4637E-4
0.30169	0.02077	7.0762E-4
0.30257	0.02143	7.0902E-4
0.30344	0.02357	7.4843E-4
0.30432	0.02405	7.5186E-4
0.30519	0.02516	7.7202E-4
0.30606	0.02383	7.5057E-4
0.30693	0.02458	7.5429E-4
0.30781	0.02319	7.373E-4
0.30868	0.02094	6.943E-4
0.30955	0.02542	7.7048E-4
0.31043	0.02247	7.2148E-4
0.3113	0.02286	7.25E-4
0.31217	0.02384	7.4604E-4
0.31305	0.02435	7.4248E-4
0.31392	0.02405	7.4221E-4
0.31479	0.02458	7.4431E-4
0.31567	0.02773	7.9676E-4
0.31654	0.02767	7.9262E-4
0.31741	0.02371	7.2899E-4
0.31829	0.02469	7.5042E-4
0.31916	0.02485	7.4429E-4
0.32003	0.02292	7.182E-4
0.32091	0.02592	7.5734E-4
0.32178	0.02628	7.6521E-4
0.32265	0.02836	7.9666E-4
0.32353	0.02421	7.2992E-4
0.3244	0.02523	7.5022E-4
0.32527	0.02257	7.0118E-4
0.32615	0.02519	7.4666E-4
0.32702	0.0241	7.2539E-4
0.32789	0.0243	7.2767E-4
0.32876	0.02494	7.3974E-4
0.32964	0.02439	7.2542E-4
0.33051	0.02389	7.222E-4
0.33138	0.02385	7.13E-4
0.33226	0.02369	7.1741E-4
0.33313	0.02188	6.8663E-4
0.334	0.02455	7.2301E-4
0.33488	0.0249	7.3372E-4
0.33575	0.02553	7.3263E-4
0.33662	0.02427	7.2082E-4
0.3375	0.02693	7.5091E-4
0.33837	0.02329	7.0379E-4
0.33924	0.02207	6.8436E-4
0.34012	0.02299	6.937E-4
0.34099	0.02389	7.0974E-4
0.34186	0.02245	6.813E-4
0.34274	0.02474	7.2191E-4
0.34361	0.02348	6.9478E-4
0.34448	0.02476	7.1848E-4
0.34536	0.02445	7.1286E-4
0.34623	0.02379	6.9841E-4
0.3471	0.02604	7.3616E-4
0.34797	0.02511	7.1498E-4
0.34885	0.02566	7.2603E-4
0.34972	0.0222	6.7099E-4
0.35059	0.02431	7.04E-4
0.35147	0.02555	7.2534E-4
0.35234	0.02412	7.0568E-4
0.35321	0.02425	7.1653E-4
0.35409	0.02583	7.3252E-4
0.35496	0.02406	7.1547E-4
0.35583	0.0239	7.0827E-4
0.35671	0.02481	7.2856E-4
0.35758	0.02568	7.4132E-4
0.35845	0.02414	7.1446E-4
0.35933	0.02474	7.2954E-4
0.3602	0.02172	6.771E-4
0.36107	0.02362	7.1556E-4
0.36195	0.02254	6.9299E-4
0.36282	0.02477	7.2963E-4
0.36369	0.02458	7.2843E-4
0.36457	0.02605	7.4576E-4
0.36544	0.02697	7.6405E-4
0.36631	0.02426	7.1805E-4
0.36719	0.02224	6.952E-4
0.36806	0.02268	6.9792E-4
0.36893	0.02655	7.5501E-4
0.36981	0.02592	7.4836E-4
0.37068	0.02507	7.3559E-4
0.37155	0.02547	7.4314E-4
0.37243	0.02522	7.3203E-4
0.3733	0.02288	7.0503E-4
0.37417	0.02392	7.1842E-4
0.37505	0.02288	7.0036E-4
0.37592	0.02328	7.0881E-4
0.37679	0.02268	6.9943E-4
0.37766	0.02319	7.1032E-4
0.37854	0.02381	7.1284E-4
0.37941	0.02365	7.1473E-4
0.38028	0.02409	7.2037E-4
0.38116	0.02295	7.003E-4
0.38203	0.02244	6.9679E-4
0.3829	0.02499	7.3082E-4
0.38378	0.02318	7.1232E-4
0.38465	0.02374	7.0907E-4
0.38552	0.02301	7.0408E-4
0.3864	0.02436	7.2262E-4
0.38727	0.02251	6.9465E-4
0.38814	0.02206	6.9192E-4
0.38902	0.02438	7.2081E-4
0.38989	0.02491	7.3271E-4
0.39076	0.02375	7.1101E-4
0.39164	0.02291	7.0085E-4
0.39251	0.02202	6.8726E-4
0.39338	0.02245	6.9331E-4
0.39426	0.028	7.7585E-4
0.39513	0.02589	7.4107E-4
0.396	0.02438	7.2462E-4
0.39687	0.02468	7.2004E-4
0.39775	0.02549	7.4015E-4
0.39862	0.0252	7.3251E-4
0.39949	0.02338	7.0501E-4
0.40037	0.02805	7.7636E-4
0.40124	0.02457	7.1794E-4
0.40211	0.02408	7.2003E-4
0.40299	0.02406	7.099E-4
0.40386	0.02477	7.2845E-4
0.40473	0.02705	7.5599E-4
0.40561	0.02202	6.8435E-4
0.40648	0.02438	7.203E-4
0.40735	0.02576	7.348E-4
0.40823	0.02204	6.8636E-4
0.4091	0.02098	6.6177E-4
0.40997	0.02376	7.1229E-4
0.41085	0.02532	7.3038E-4
0.41172	0.02125	6.6951E-4
0.41259	0.02415	7.1455E-4
0.41347	0.02509	7.2402E-4
0.41434	0.02538	7.3432E-4
0.41521	0.02619	7.3733E-4
0.41609	0.02361	7.0779E-4
0.41696	0.0242	7.1029E-4
0.41783	0.02328	6.9954E-4
0.4187	0.02225	6.8286E-4
0.41958	0.02399	7.086E-4
0.42045	0.02469	7.2841E-4
0.42133	0.02438	7.1895E-4
0.4222	0.02444	7.355E-4
0.42307	0.02406	7.215E-4
0.42395	0.02344	7.2182E-4
0.42482	0.02233	7.0378E-4
0.42569	0.02491	7.4177E-4
0.42656	0.0249	7.4963E-4
0.42744	0.02264	7.1092E-4
0.42831	0.02541	7.603E-4
0.42918	0.02513	7.4977E-4
0.43006	0.02395	7.3875E-4
0.43093	0.02456	7.491E-4
0.4318	0.02208	7.0637E-4
0.43268	0.02172	7.0826E-4
0.43355	0.02324	7.2401E-4
0.43442	0.02554	7.667E-4
0.4353	0.02349	7.2885E-4
0.43617	0.02442	7.4931E-4
0.43704	0.0259	7.7158E-4
0.43792	0.02337	7.2886E-4
0.43879	0.02005	6.8146E-4
0.43966	0.0245	7.468E-4
0.44054	0.02428	7.5262E-4
0.44141	0.02479	7.5079E-4
0.44228	0.02355	7.4034E-4
0.44316	0.02201	7.1369E-4
0.44403	0.02312	7.3104E-4
0.4449	0.02504	7.6753E-4
0.44577	0.0249	7.5767E-4
0.44665	0.02592	7.8155E-4
0.44752	0.02322	7.3175E-4
0.44839	0.02204	7.229E-4
0.44927	0.02308	7.3246E-4
0.45014	0.02453	7.6229E-4
0.45101	0.02158	7.1381E-4
0.45189	0.023	7.3137E-4
0.45276	0.02075	7.0528E-4
0.45363	0.02371	7.4622E-4
0.45451	0.02372	7.519E-4
0.45538	0.02371	7.4699E-4
0.45625	0.02519	7.7585E-4
0.45713	0.0231	7.4066E-4
0.458	0.02325	7.4344E-4
0.45887	0.02195	7.2843E-4
0.45975	0.02443	7.5924E-4
0.46062	0.02243	7.3672E-4
0.46149	0.0229	7.3419E-4
0.46237	0.02348	7.5464E-4
0.46324	0.02288	7.4154E-4
0.46411	0.02374	7.5501E-4
0.46499	0.02445	7.6821E-4
0.46586	0.02246	7.3091E-4
0.46673	0.02291	7.4897E-4
0.4676	0.0241	7.5795E-4
0.46848	0.02623	8.0042E-4
0.46935	0.02364	7.5416E-4
0.47023	0.02156	7.2329E-4
0.4711	0.02291	7.4566E-4
0.47197	0.0248	7.735E-4
0.47285	0.02239	7.4517E-4
0.47372	0.02336	7.5291E-4
0.47459	0.02337	7.7129E-4
0.47546	0.02567	8.0711E-4
0.47634	0.02495	8.0813E-4
0.47721	0.0207	7.3801E-4
0.47808	0.0234	7.8347E-4
0.47896	0.02184	7.6927E-4
0.47983	0.02105	7.4582E-4
0.4807	0.02589	8.4353E-4
0.48158	0.02296	7.8543E-4
0.48245	0.02322	8.0417E-4
0.48332	0.02464	8.2308E-4
0.4842	0.02458	8.2481E-4
0.48507	0.0279	8.8244E-4
0.48594	0.0229	7.977E-4
0.48682	0.02459	8.3335E-4
0.48769	0.02388	8.1393E-4
0.48856	0.01939	7.4607E-4
0.48944	0.02225	7.9046E-4
0.49031	0.02521	8.4728E-4
0.49118	0.02375	8.2439E-4
0.49206	0.02141	7.8556E-4
0.49293	0.02153	7.8824E-4
0.4938	0.02557	8.57E-4
0.49467	0.02394	8.4168E-4
0.49555	0.02267	8.1341E-4
0.49642	0.02515	8.623E-4
0.49729	0.02028	7.7275E-4
0.49817	0.02621	8.8372E-4
0.49904	0.02425	8.582E-4
0.49991	0.02431	8.5114E-4
0.50079	0.02029	7.8638E-4
0.50166	0.02321	8.3855E-4
0.50253	0.02159	8.1293E-4
0.50341	0.02342	8.4441E-4
0.50428	0.02282	8.4256E-4
0.50515	0.02279	8.4212E-4
0.50603	0.02299	8.4143E-4
0.5069	0.02277	8.4574E-4
0.50777	0.02367	8.6433E-4
0.50865	0.02377	8.6993E-4
0.50952	0.02351	8.5539E-4
0.51039	0.02487	8.9558E-4
0.51127	0.02606	9.1223E-4
0.51214	0.02598	9.1457E-4
0.51301	0.02132	8.2887E-4
0.51389	0.0248	8.9629E-4
0.51476	0.02328	8.7305E-4
0.51563	0.01995	8.0617E-4
0.5165	0.0215	8.4408E-4
0.51738	0.02371	8.8392E-4
0.51825	0.02479	9.1076E-4
0.51912	0.02278	8.6706E-4
0.52	0.02569	9.2781E-4
0.52087	0.02618	9.4231E-4
0.52174	0.02206	8.596E-4
0.52262	0.02641	9.471E-4
0.52349	0.02144	8.5525E-4
0.52436	0.02369	9.0217E-4
0.52524	0.01995	8.2061E-4
0.52611	0.02624	9.5861E-4
0.52698	0.02124	8.614E-4
0.52786	0.02348	9.0029E-4
0.52873	0.02734	9.7864E-4
0.5296	0.0226	8.8849E-4
0.53048	0.02444	9.371E-4
0.53135	0.02331	9.0334E-4
0.53222	0.02265	8.9936E-4
0.5331	0.02235	8.886E-4
0.53397	0.02628	9.7206E-4
0.53484	0.0223	8.9745E-4
0.53572	0.02453	9.3778E-4
0.53659	0.02329	9.2258E-4
0.53746	0.02409	9.3324E-4
0.53834	0.02334	9.2708E-4
0.53921	0.02307	9.1617E-4
0.54008	0.02352	9.418E-4
0.54095	0.02499	9.5236E-4
0.54183	0.02215	9.1059E-4
0.5427	0.02262	9.2403E-4
0.54358	0.02511	9.6845E-4
0.54445	0.02184	9.0886E-4
0.54532	0.02365	9.4353E-4
0.54619	0.02259	9.3235E-4
0.54707	0.02055	8.786E-4
0.54794	0.0247	9.7636E-4
0.54881	0.02099	8.9656E-4
0.54969	0.02339	9.4488E-4
0.55056	0.02393	9.6194E-4
0.55143	0.02157	9.1249E-4
0.55231	0.02223	9.3114E-4
0.55318	0.02095	8.993E-4
0.55405	0.02331	9.5714E-4
0.55493	0.02384	9.5756E-4
0.5558	0.01964	8.8098E-4
0.55667	0.02412	9.7286E-4
0.55755	0.02349	9.5887E-4
0.55842	0.01973	8.8754E-4
0.55929	0.0214	9.1542E-4
0.56017	0.0232	9.604E-4
0.56104	0.02399	9.7411E-4
0.56191	0.02497	0.00101
0.56278	0.02099	9.0323E-4
0.56366	0.02516	0.00101
0.56453	0.02571	0.00102
0.56541	0.02349	9.7401E-4
0.56628	0.02078	9.1615E-4
0.56715	0.02329	9.6574E-4
0.56803	0.02268	9.6578E-4
0.5689	0.0248	9.9795E-4
0.56977	0.02277	9.7132E-4
0.57064	0.02549	0.00101
0.57152	0.02053	9.4498E-4
0.57239	0.02628	0.00108
0.57326	0.02518	0.00108
0.57414	0.0251	0.00109
0.57501	0.02219	0.00102
0.57588	0.02257	0.00105
0.57676	0.0239	0.00109
0.57763	0.02337	0.00109
0.5785	0.02306	0.00107
0.57938	0.02077	0.00104
0.58025	0.02278	0.00109
0.58112	0.02316	0.00111
0.582	0.02078	0.00106
0.58287	0.02251	0.00111
0.58374	0.02704	0.00123
0.58462	0.01942	0.00104
0.58549	0.02323	0.00117
0.58636	0.02816	0.00127
0.58723	0.02373	0.00119
0.58811	0.02551	0.00123
